"","term","contrast","null.value","estimate","std.error","statistic","adj.p.value"
"1","Insight","BEFORE_N_SPOTS_CROSSCHECK - BEFORE_DIFF_CAT",0,140.206010400264,19.8689096485494,7.0565528194699,2.00359979718456e-08
"2","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_DIFF_CAT",0,83.7328175221348,19.8689096485493,4.21426333921894,0.00161045164094786
"3","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_DIFF_CAT",0,118.091352107606,19.8689096485493,5.94352454142987,3.1257185972855e-07
"4","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_DIFF_CAT",0,43.5928553367844,19.8689096485494,2.19402353263844,0.464569264810325
"5","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_DIFF_CAT",0,3.21958256719145,19.8689096485494,0.162041230452045,0.999999998511084
"6","Insight","SIMPLE_OR_SAME_CAT - BEFORE_DIFF_CAT",0,-3.11347254015521,19.8689096485494,-0.156700724661181,0.999999998891889
"7","Insight","TRANS_ABC_FALSE - BEFORE_DIFF_CAT",0,112.862406080637,19.8689096485493,5.68035227282225,3.7364957796715e-06
"8","Insight","TRANS_ABC_TRUE - BEFORE_DIFF_CAT",0,88.4477086680223,19.8689096485494,4.45156328316587,0.00061632853628002
"9","Insight","TRANS_SETS - BEFORE_DIFF_CAT",0,167.067364872896,19.8689096485493,8.40848178526464,2.99871238951255e-13
"10","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-56.473192878129,19.8689096485493,-2.84228948025098,0.129611565816465
"11","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_CROSSCHECK",0,-22.1146582926581,19.8689096485493,-1.11302827804004,0.982895154270234
"12","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-96.6131550634793,19.8689096485494,-4.86252928683145,9.23537066428448e-05
"13","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-136.986427833072,19.8689096485494,-6.89451158901785,1.87380322369535e-09
"14","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-143.319482940419,19.8689096485494,-7.21325354413109,9.44492262178187e-11
"15","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_CROSSCHECK",0,-27.3436043196266,19.8689096485493,-1.37620054664766,0.932972069621547
"16","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_CROSSCHECK",0,-51.7583017322414,19.8689096485494,-2.60498953630404,0.221603705167135
"17","Insight","TRANS_SETS - BEFORE_N_SPOTS_CROSSCHECK",0,26.8613544726321,19.8689096485493,1.35192896579472,0.939874922752245
"18","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_NOINFO",0,34.3585345854709,19.8689096485493,1.72926120221094,0.777315162872807
"19","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_NOINFO",0,-40.1399621853504,19.8689096485494,-2.02023980658048,0.586123762902153
"20","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_NOINFO",0,-80.5132349549433,19.8689096485494,-4.05222210876688,0.00295645398358646
"21","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_NOINFO",0,-86.84629006229,19.8689096485494,-4.37096406388011,0.000780958545509525
"22","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_NOINFO",0,29.1295885585024,19.8689096485493,1.46608893360332,0.903607413289234
"23","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_NOINFO",0,4.71489114588753,19.8689096485493,0.237299943946938,0.999999954778548
"24","Insight","TRANS_SETS - BEFORE_N_SPOTS_NOINFO",0,83.3345473507611,19.8689096485493,4.19421844604571,0.0017108268904874
"25","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_SHIFT",0,-74.4984967708212,19.8689096485494,-3.74950100879141,0.00899418133100394
"26","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_SHIFT",0,-114.871769540414,19.8689096485494,-5.78148331097781,9.80530693084347e-07
"27","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_SHIFT",0,-121.204824647761,19.8689096485494,-6.10022526609104,1.11692426840726e-06
"28","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_SHIFT",0,-5.2289460269685,19.8689096485493,-0.263172268607617,0.999999887418688
"29","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_SHIFT",0,-29.6436434395833,19.8689096485493,-1.491961258264,0.89399415824797
"30","Insight","TRANS_SETS - BEFORE_N_SPOTS_SHIFT",0,48.9760127652902,19.8689096485493,2.46495724383477,0.293943575691257
"31","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_ONE_SPOT_NOINFO",0,-40.373272769593,19.8689096485494,-2.0319823021864,0.577909800530358
"32","Insight","SIMPLE_OR_SAME_CAT - BEFORE_ONE_SPOT_NOINFO",0,-46.7063278769396,19.8689096485494,-2.35072425729963,0.361659864859316
"33","Insight","TRANS_ABC_FALSE - BEFORE_ONE_SPOT_NOINFO",0,69.2695507438527,19.8689096485494,3.4863287401838,0.0207356425612631
"34","Insight","TRANS_ABC_TRUE - BEFORE_ONE_SPOT_NOINFO",0,44.8548533312379,19.8689096485494,2.25753975052742,0.421888558924505
"35","Insight","TRANS_SETS - BEFORE_ONE_SPOT_NOINFO",0,123.474509536111,19.8689096485494,6.21445825262618,7.65339960295819e-08
"36","Insight","SIMPLE_OR_SAME_CAT - SIMPLE_OR_DIFF_CAT",0,-6.33305510734666,19.8689096485494,-0.318741955113226,0.999999387261929
"37","Insight","TRANS_ABC_FALSE - SIMPLE_OR_DIFF_CAT",0,109.642823513446,19.8689096485494,5.51831104237019,9.65635271377163e-06
"38","Insight","TRANS_ABC_TRUE - SIMPLE_OR_DIFF_CAT",0,85.2281261008309,19.8689096485494,4.28952205271382,0.00118237577321711
"39","Insight","TRANS_SETS - SIMPLE_OR_DIFF_CAT",0,163.847782305704,19.8689096485494,8.24644055481258,1.46882506157908e-13
"40","Insight","TRANS_ABC_FALSE - SIMPLE_OR_SAME_CAT",0,115.975878620792,19.8689096485493,5.83705299748343,7.59203569133948e-06
"41","Insight","TRANS_ABC_TRUE - SIMPLE_OR_SAME_CAT",0,91.5611812081775,19.8689096485494,4.60826400782705,0.000299746472278484
"42","Insight","TRANS_SETS - SIMPLE_OR_SAME_CAT",0,170.180837413051,19.8689096485494,8.56518250992581,2.79110068390764e-13
"43","Insight","TRANS_ABC_TRUE - TRANS_ABC_FALSE",0,-24.4146974126148,19.8689096485493,-1.22878898965638,0.96690359558205
"44","Insight","TRANS_SETS - TRANS_ABC_FALSE",0,54.2049587922587,19.8689096485493,2.72812951244239,0.169773211322221
"45","Insight","TRANS_SETS - TRANS_ABC_TRUE",0,78.6196562048736,19.8689096485494,3.95691850209876,0.00440206517835018
