"","term","contrast","null.value","estimate","std.error","statistic","adj.p.value"
"1","Insight","BEFORE_N_SPOTS_CROSSCHECK - BEFORE_DIFF_CAT",0,104.862005770688,23.9757397304382,4.37367134235116,0.00111949982889181
"2","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_DIFF_CAT",0,13.7274354934505,23.9757397304383,0.572555243249614,0.999900897171903
"3","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_DIFF_CAT",0,36.5921157706849,23.9757397304382,1.52621425583085,0.879322237939069
"4","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_DIFF_CAT",0,-22.708528265636,23.9757397304382,-0.947146095217514,0.99453222462288
"5","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_DIFF_CAT",0,-22.0033269742828,23.9757397304382,-0.917732975986082,0.995661009442201
"6","Insight","SIMPLE_OR_SAME_CAT - BEFORE_DIFF_CAT",0,-46.4747519997351,23.9757397304382,-1.93840742860306,0.642602283499621
"7","Insight","TRANS_ABC_FALSE - BEFORE_DIFF_CAT",0,41.0125543566188,23.9757397304382,1.71058556764994,0.787814712357554
"8","Insight","TRANS_ABC_TRUE - BEFORE_DIFF_CAT",0,57.1886047191049,23.9757397304382,2.38526966684167,0.341947195484919
"9","Insight","TRANS_SETS - BEFORE_DIFF_CAT",0,85.8166829265885,23.9757397304382,3.57931325128795,0.01665806553502
"10","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-91.1345702772373,23.9757397304382,-3.80111609910155,0.00782649355825638
"11","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_CROSSCHECK",0,-68.2698900000029,23.9757397304382,-2.84745708652031,0.131442260851651
"12","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-127.570534036324,23.9757397304382,-5.32081743756868,1.73031956094416e-05
"13","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-126.865332744971,23.9757397304382,-5.29140431833725,2.10917926015686e-05
"14","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-151.336757770423,23.9757397304382,-6.31207877095423,9.93303967966597e-08
"15","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_CROSSCHECK",0,-63.849451414069,23.9757397304382,-2.66308577470122,0.199343970369624
"16","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_CROSSCHECK",0,-47.673401051583,23.9757397304382,-1.9884016755095,0.608808423860612
"17","Insight","TRANS_SETS - BEFORE_N_SPOTS_CROSSCHECK",0,-19.0453228440993,23.9757397304382,-0.794358091063212,0.998573171311007
"18","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_NOINFO",0,22.8646802772344,23.9757397304382,0.953659012581235,0.994237355267249
"19","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_NOINFO",0,-36.4359637590865,23.9757397304382,-1.51970133846713,0.882080095747197
