"","term","contrast","null.value","estimate","std.error","statistic","adj.p.value"
"1","Insight","BEFORE_DIFF_CAT - APPLY_BEFORE_UNDEFINED_SPOTS",0,65.6650132203701,3.08393053903538,21.2926369090367,0
"2","Insight","BEFORE_N_SPOTS_CROSSCHECK - APPLY_BEFORE_UNDEFINED_SPOTS",0,182.975302391248,3.08393053903539,59.3318494289043,0
"3","Insight","BEFORE_N_SPOTS_NOINFO - APPLY_BEFORE_UNDEFINED_SPOTS",0,99.5843602847675,3.08393053903539,32.2913758997685,0
"4","Insight","BEFORE_N_SPOTS_SHIFT - APPLY_BEFORE_UNDEFINED_SPOTS",0,161.473678624389,3.08393053903539,52.3597002528131,0
"5","Insight","BEFORE_ONE_SPOT_NOINFO - APPLY_BEFORE_UNDEFINED_SPOTS",0,87.4872625068738,3.08393053903541,28.368752603046,0
"6","Insight","SIMPLE_OR_DIFF_CAT - APPLY_BEFORE_UNDEFINED_SPOTS",0,39.4541256552564,3.08393053903539,12.7934547019977,0
"7","Insight","SIMPLE_OR_SAME_CAT - APPLY_BEFORE_UNDEFINED_SPOTS",0,19.5426167599892,3.0839305390354,6.33691858899707,2.94596791405866e-08
"8","Insight","TRANS_ABC_FALSE - APPLY_BEFORE_UNDEFINED_SPOTS",0,139.049730771782,3.0839305390354,45.0884768679889,0
"9","Insight","TRANS_ABC_TRUE - APPLY_BEFORE_UNDEFINED_SPOTS",0,121.174806882253,3.08393053903539,39.2923269018096,0
"10","Insight","TRANS_SETS - APPLY_BEFORE_UNDEFINED_SPOTS",0,197.573434727609,3.08393053903539,64.0654619897525,0
"11","Insight","BEFORE_N_SPOTS_CROSSCHECK - BEFORE_DIFF_CAT",0,117.310289170877,3.08393053903539,38.0392125198677,0
"12","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_DIFF_CAT",0,33.9193470643974,3.08393053903539,10.9987389907319,0
"13","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_DIFF_CAT",0,95.8086654040192,3.08393053903539,31.0670633437765,0
"14","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_DIFF_CAT",0,21.8222492865037,3.08393053903539,7.07611569400956,1.20245891022108e-09
"15","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_DIFF_CAT",0,-26.2108875651136,3.08393053903539,-8.49918220703896,6.11732886568461e-14
"16","Insight","SIMPLE_OR_SAME_CAT - BEFORE_DIFF_CAT",0,-46.1223964603809,3.08393053903539,-14.9557183200395,0
"17","Insight","TRANS_ABC_FALSE - BEFORE_DIFF_CAT",0,73.384717551412,3.08393053903539,23.7958399589524,0
"18","Insight","TRANS_ABC_TRUE - BEFORE_DIFF_CAT",0,55.5097936618825,3.08393053903539,17.999689992773,0
"19","Insight","TRANS_SETS - BEFORE_DIFF_CAT",0,131.908421507239,3.08393053903539,42.772825080716,0
"20","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-83.3909421064801,3.08393053903539,-27.0404735291358,0
"21","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_CROSSCHECK",0,-21.5016237668583,3.0839305390354,-6.97214917609126,5.11954256765534e-10
"22","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-95.4880398843738,3.0839305390354,-30.963096825858,0
"23","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-143.521176735991,3.08393053903539,-46.5383947269066,0
"24","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-163.432685631258,3.0839305390354,-52.9949308399071,0
"25","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_CROSSCHECK",0,-43.9255716194655,3.0839305390354,-14.2433725609153,0
"26","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_CROSSCHECK",0,-61.800495508995,3.0839305390354,-20.0395225270947,0
"27","Insight","TRANS_SETS - BEFORE_N_SPOTS_CROSSCHECK",0,14.5981323363616,3.0839305390354,4.73361256084828,0.000208866325007273
"28","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_NOINFO",0,61.8893183396218,3.08393053903539,20.0683243530446,0
"29","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_NOINFO",0,-12.0970977778937,3.0839305390354,-3.92262329672232,0.00512618255165853
"30","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_NOINFO",0,-60.130234629511,3.08393053903539,-19.4979211977708,0
"31","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_NOINFO",0,-80.0417435247783,3.0839305390354,-25.9544573107713,0
"32","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_NOINFO",0,39.4653704870146,3.08393053903539,12.7971009682205,0
"33","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_NOINFO",0,21.5904465974851,3.08393053903539,7.00095100204113,6.90094315025647e-10
"34","Insight","TRANS_SETS - BEFORE_N_SPOTS_NOINFO",0,97.9890744428417,3.08393053903539,31.7740860899841,0
"35","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_SHIFT",0,-73.9864161175155,3.0839305390354,-23.9909476497668,0
"36","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_SHIFT",0,-122.019552969133,3.08393053903539,-39.5662455508154,0
