"","term","contrast","null.value","estimate","std.error","statistic","adj.p.value"
"1","Insight","BEFORE_N_SPOTS_CROSSCHECK - BEFORE_DIFF_CAT",0,56.8895142062104,20.7385082443404,2.74318256337149,0.167007003186241
"2","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_DIFF_CAT",0,15.4624639847875,20.7385082443404,0.745591910594979,0.999134273513188
"3","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_DIFF_CAT",0,47.2420687843686,20.7385082443404,2.27798780065394,0.409959434282486
"4","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_DIFF_CAT",0,20.6054100224749,20.7385082443404,0.993582073488731,0.992227019000736
"5","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_DIFF_CAT",0,-43.6213741213882,20.7385082443403,-2.10339980134746,0.528497242209583
"6","Insight","SIMPLE_OR_SAME_CAT - BEFORE_DIFF_CAT",0,-27.031335657428,20.7385082443404,-1.30343684024645,0.951403683140508
"7","Insight","TRANS_ABC_FALSE - BEFORE_DIFF_CAT",0,30.1518333457306,20.7385082443404,1.45390560355078,0.907458904461422
"8","Insight","TRANS_ABC_TRUE - BEFORE_DIFF_CAT",0,22.4843961331275,20.7385082443404,1.0841857991046,0.985548142548701
"9","Insight","TRANS_SETS - BEFORE_DIFF_CAT",0,55.4569152809214,20.7385082443404,2.67410339391484,0.194757193313311
"10","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-41.4270502214229,20.7385082443404,-1.99759065277651,0.601868455621357
"11","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_CROSSCHECK",0,-9.64744542184183,20.7385082443404,-0.465194762717548,0.999983014176444
"12","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-36.2841041837355,20.7385082443404,-1.74960048988276,0.764918144828101
"13","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-100.510888327599,20.7385082443404,-4.84658236471895,0.000159531669266855
"14","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-83.9208498636384,20.7385082443404,-4.04661940361794,0.00339803096565638
"15","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_CROSSCHECK",0,-26.7376808604799,20.7385082443404,-1.28927695982071,0.954513837017938
"16","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_CROSSCHECK",0,-34.4051180730829,20.7385082443404,-1.65899676426689,0.816348876412607
"17","Insight","TRANS_SETS - BEFORE_N_SPOTS_CROSSCHECK",0,-1.43259892528901,20.7385082443404,-0.0690791694566541,0.999999999999272
