"","term","contrast","null.value","estimate","std.error","statistic","adj.p.value"
"1","Insight","BEFORE_DIFF_CAT - APPLY_BEFORE_UNDEFINED_SPOTS",0,15.6783463481094,19.1718798276613,0.817778250700725,0.998979478663796
"2","Insight","BEFORE_N_SPOTS_CROSSCHECK - APPLY_BEFORE_UNDEFINED_SPOTS",0,91.7420464023106,19.1718798276613,4.7852400091693,0.00100417731466618
"3","Insight","BEFORE_N_SPOTS_NOINFO - APPLY_BEFORE_UNDEFINED_SPOTS",0,33.4537047307005,19.1718798276612,1.7449360746792,0.804331171773889
"4","Insight","BEFORE_N_SPOTS_SHIFT - APPLY_BEFORE_UNDEFINED_SPOTS",0,39.6473918133147,19.1718798276613,2.06799709625299,0.604866285726766
"5","Insight","BEFORE_ONE_SPOT_NOINFO - APPLY_BEFORE_UNDEFINED_SPOTS",0,30.3840441566056,19.1718798276613,1.58482342001578,0.879993711696335
"6","Insight","SIMPLE_OR_DIFF_CAT - APPLY_BEFORE_UNDEFINED_SPOTS",0,-1.09330803872165,19.1718798276613,-0.0570266478065559,0.999999999999994
"7","Insight","SIMPLE_OR_SAME_CAT - APPLY_BEFORE_UNDEFINED_SPOTS",0,-8.58119226478409,19.1718798276612,-0.447592637859284,0.999995796990996
"8","Insight","TRANS_ABC_FALSE - APPLY_BEFORE_UNDEFINED_SPOTS",0,19.4934596272414,19.1718798276613,1.01677351425478,0.99394918138358
"9","Insight","TRANS_ABC_TRUE - APPLY_BEFORE_UNDEFINED_SPOTS",0,39.634639453986,19.1718798276613,2.06733193668369,0.605247577231035
"10","Insight","TRANS_SETS - APPLY_BEFORE_UNDEFINED_SPOTS",0,48.4943515235671,19.1718798276613,2.52945209126542,0.316663084454369
"11","Insight","BEFORE_N_SPOTS_CROSSCHECK - BEFORE_DIFF_CAT",0,76.0637000542013,19.1718798276613,3.96746175846858,0.0104841347990516
"12","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_DIFF_CAT",0,17.7753583825912,19.1718798276612,0.927157823978473,0.99709444848689
"13","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_DIFF_CAT",0,23.9690454652054,19.1718798276613,1.25021884555226,0.972312978207409
"14","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_DIFF_CAT",0,14.7056978084962,19.1718798276613,0.76704516931505,0.999415092503538
"15","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_DIFF_CAT",0,-16.771654386831,19.1718798276613,-0.874804898507282,0.998189132630052
"16","Insight","SIMPLE_OR_SAME_CAT - BEFORE_DIFF_CAT",0,-24.2595386128935,19.1718798276612,-1.26537088856001,0.969937385157126
"17","Insight","TRANS_ABC_FALSE - BEFORE_DIFF_CAT",0,3.81511327913201,19.1718798276612,0.198995263554049,0.999999998478606
"18","Insight","TRANS_ABC_TRUE - BEFORE_DIFF_CAT",0,23.9562931058766,19.1718798276612,1.24955368598297,0.972349549645765
"19","Insight","TRANS_SETS - BEFORE_DIFF_CAT",0,32.8160051754577,19.1718798276613,1.7116738405647,0.821487355680073
"20","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-58.2883416716101,19.1718798276612,-3.04030393449011,0.115194878384226
"21","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_CROSSCHECK",0,-52.0946545889959,19.1718798276612,-2.71724291291632,0.22587918383846
"22","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-61.358002245705,19.1718798276613,-3.20041658915353,0.0797018140972762
"23","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-92.8353544410323,19.1718798276612,-4.84226665697587,0.000807871112630476
"24","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-100.323238667095,19.1718798276612,-5.2328326470286,0.000196773479788748
"25","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_CROSSCHECK",0,-72.2485867750693,19.1718798276612,-3.76846649491453,0.0182164272323591
"26","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_CROSSCHECK",0,-52.1074069483246,19.1718798276612,-2.71790807248562,0.225222681216228
"27","Insight","TRANS_SETS - BEFORE_N_SPOTS_CROSSCHECK",0,-43.2476948787435,19.1718798276612,-2.25578791790389,0.479846476013064
"28","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_NOINFO",0,6.1936870826142,19.1718798276612,0.323061021573791,0.999999819518967
"29","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_NOINFO",0,-3.06966057409494,19.1718798276612,-0.160112654663422,0.999999999820654
"30","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_NOINFO",0,-34.5470127694222,19.1718798276612,-1.80196272248576,0.772501778713314
"31","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_NOINFO",0,-42.0348969954846,19.1718798276612,-2.19252871253848,0.522501872818783
