"","term","contrast","null.value","estimate","std.error","statistic","adj.p.value"
"1","Insight","BEFORE_DIFF_CAT - APPLY_BEFORE_UNDEFINED_SPOTS",0,28.7370039941095,37.0446804932462,0.775739016006595,0.998696433859025
"2","Insight","BEFORE_N_SPOTS_CROSSCHECK - APPLY_BEFORE_UNDEFINED_SPOTS",0,85.0502026923698,37.0446804932463,2.29588166397806,0.491988074806535
"3","Insight","BEFORE_N_SPOTS_NOINFO - APPLY_BEFORE_UNDEFINED_SPOTS",0,33.8295961363409,37.0446804932463,0.913210633373082,0.995332043280716
"4","Insight","BEFORE_N_SPOTS_SHIFT - APPLY_BEFORE_UNDEFINED_SPOTS",0,82.0853252674736,37.0446804932463,2.21584649063011,0.535788397156438
"5","Insight","BEFORE_ONE_SPOT_NOINFO - APPLY_BEFORE_UNDEFINED_SPOTS",0,68.071620277505,37.0446804932463,1.83755452526889,0.741548243556783
"6","Insight","SIMPLE_OR_DIFF_CAT - APPLY_BEFORE_UNDEFINED_SPOTS",0,70.8529131304359,37.0446804932463,1.91263393791055,0.701676811539221
"7","Insight","SIMPLE_OR_SAME_CAT - APPLY_BEFORE_UNDEFINED_SPOTS",0,-5.93847563655872,37.0446804932463,-0.160305759355689,0.99999999952114
"8","Insight","TRANS_ABC_FALSE - APPLY_BEFORE_UNDEFINED_SPOTS",0,77.2116184375458,37.0446804932463,2.08428355730109,0.607602461987021
"9","Insight","TRANS_ABC_TRUE - APPLY_BEFORE_UNDEFINED_SPOTS",0,58.6901625601943,37.0446804932463,1.58430743034467,0.860575173698582
"10","Insight","TRANS_SETS - APPLY_BEFORE_UNDEFINED_SPOTS",0,72.4121481960879,37.0446804932463,1.95472459829393,0.678573481630238
"11","Insight","BEFORE_N_SPOTS_CROSSCHECK - BEFORE_DIFF_CAT",0,56.3131986982603,37.0446804932463,1.52014264797147,0.885466463272794
"12","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_DIFF_CAT",0,5.09259214223131,37.0446804932463,0.137471617366487,0.999999999892142
"13","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_DIFF_CAT",0,53.3483212733641,37.0446804932463,1.44010747462352,0.912771715808102
"14","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_DIFF_CAT",0,39.3346162833954,37.0446804932463,1.0618155092623,0.986328117428944
"15","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_DIFF_CAT",0,42.1159091363263,37.0446804932463,1.13689492190396,0.978262627111916
"16","Insight","SIMPLE_OR_SAME_CAT - BEFORE_DIFF_CAT",0,-34.6754796306683,37.0446804932462,-0.936044775362284,0.994462656993755
"17","Insight","TRANS_ABC_FALSE - BEFORE_DIFF_CAT",0,48.4746144434362,37.0446804932463,1.3085445412945,0.948594401369321
"18","Insight","TRANS_ABC_TRUE - BEFORE_DIFF_CAT",0,29.9531585660847,37.0446804932463,0.808568414338075,0.998181298194422
"19","Insight","TRANS_SETS - BEFORE_DIFF_CAT",0,43.6751442019783,37.0446804932463,1.17898558228734,0.972471159064745
"20","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-51.220606556029,37.0446804932463,-1.38267103060498,0.929728291631397
"21","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_CROSSCHECK",0,-2.96487742489619,37.0446804932463,-0.0800351733479446,0.999999999999512
"22","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-16.9785824148649,37.0446804932463,-0.458327138709167,0.999987275554475
"23","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-14.1972895619339,37.0446804932463,-0.383247726067506,0.999997639014488
"24","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-90.9886783289285,37.0446804932462,-2.45618742333375,0.412963540702193
"25","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_CROSSCHECK",0,-7.83858425482404,37.0446804932463,-0.211598106676966,0.999999992129314
"26","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_CROSSCHECK",0,-26.3600401321755,37.0446804932463,-0.711574233633391,0.999368053389172
"27","Insight","TRANS_SETS - BEFORE_N_SPOTS_CROSSCHECK",0,-12.638054496282,37.0446804932463,-0.341157065684128,0.999999155762688
"28","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_NOINFO",0,48.2557291311328,37.0446804932463,1.30263585725703,0.949667972780308
"29","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_NOINFO",0,34.2420241411641,37.0446804932463,0.924343891895811,0.99489107174804
"30","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_NOINFO",0,37.023316994095,37.0446804932463,0.999423304537472,0.991041471193016
"31","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_NOINFO",0,-39.7680717728996,37.0446804932463,-1.07351639272877,0.985185893465235
"32","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_NOINFO",0,43.3820223012049,37.0446804932463,1.17107292392801,0.97378444326721
"33","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_NOINFO",0,24.8605664238534,37.0446804932463,0.671096796971588,0.999613984227634
"34","Insight","TRANS_SETS - BEFORE_N_SPOTS_NOINFO",0,38.582552059747,37.0446804932463,1.04151396492085,0.987944808686809
"35","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_SHIFT",0,-14.0137049899687,37.0446804932463,-0.378291965361223,0.99999791527425
"36","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_SHIFT",0,-11.2324121370377,37.0446804932463,-0.303212552719561,0.999999740859004
"37","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_SHIFT",0,-88.0238009040323,37.0446804932463,-2.3761522499858,0.451642880567689
"38","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_SHIFT",0,-4.87370682992785,37.0446804932463,-0.131562933329021,0.999999999928808
"39","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_SHIFT",0,-23.3951627072793,37.0446804932463,-0.631539060285446,0.999771387973622
"40","Insight","TRANS_SETS - BEFORE_N_SPOTS_SHIFT",0,-9.67317707138577,37.0446804932463,-0.261121892336183,0.999999941974765
"41","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_ONE_SPOT_NOINFO",0,2.78129285293093,37.0446804932463,0.0750794126416612,0.999999999999743
"42","Insight","SIMPLE_OR_SAME_CAT - BEFORE_ONE_SPOT_NOINFO",0,-74.0100959140637,37.0446804932463,-1.99786028462458,0.6546973802433
"43","Insight","TRANS_ABC_FALSE - BEFORE_ONE_SPOT_NOINFO",0,9.13999816004082,37.0446804932463,0.246729032032201,0.999999965801849
"44","Insight","TRANS_ABC_TRUE - BEFORE_ONE_SPOT_NOINFO",0,-9.38145771731066,37.0446804932463,-0.253247094924223,0.999999954187585
"45","Insight","TRANS_SETS - BEFORE_ONE_SPOT_NOINFO",0,4.34052791858291,37.0446804932463,0.117170073025039,0.999999999977293
"46","Insight","SIMPLE_OR_SAME_CAT - SIMPLE_OR_DIFF_CAT",0,-76.7913887669946,37.0446804932463,-2.07293969726624,0.613437177645243
"47","Insight","TRANS_ABC_FALSE - SIMPLE_OR_DIFF_CAT",0,6.35870530710989,37.0446804932463,0.17164961939054,0.999999999049082
"48","Insight","TRANS_ABC_TRUE - SIMPLE_OR_DIFF_CAT",0,-12.1627505702416,37.0446804932463,-0.328326507565884,0.999999416446457
"49","Insight","TRANS_SETS - SIMPLE_OR_DIFF_CAT",0,1.55923506565198,37.0446804932463,0.042090660383378,0.999999999999999
"50","Insight","TRANS_ABC_FALSE - SIMPLE_OR_SAME_CAT",0,83.1500940741045,37.0446804932463,2.24458931665678,0.519988163973792
"51","Insight","TRANS_ABC_TRUE - SIMPLE_OR_SAME_CAT",0,64.628638196753,37.0446804932463,1.74461318970036,0.787911414493528
