"","term","contrast","null.value","estimate","std.error","statistic","adj.p.value"
"1","Insight","BEFORE_N_SPOTS_CROSSCHECK - BEFORE_DIFF_CAT",0,54.9687064124298,11.8772896391772,4.6280513553459,0.0194109922284418
"2","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_DIFF_CAT",0,6.12906756679022,11.8772896391772,0.516032508508803,0.999891260841079
"3","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_DIFF_CAT",0,51.5358652246957,11.8772896391772,4.33902571969828,0.0288891799009764
"4","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_DIFF_CAT",0,18.8110227522294,11.8772896391772,1.58378075501176,0.830037512031413
"5","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_DIFF_CAT",0,-17.7290124736249,11.8772896391772,-1.49268166494364,0.868503523465732
"6","Insight","SIMPLE_OR_SAME_CAT - BEFORE_DIFF_CAT",0,-23.6173416965154,11.8772896391772,-1.98844537886941,0.622852045210719
"7","Insight","TRANS_ABC_FALSE - BEFORE_DIFF_CAT",0,39.0985777170761,11.8772896391772,3.2918770952684,0.129660664041459
"8","Insight","TRANS_ABC_TRUE - BEFORE_DIFF_CAT",0,19.687723513633,11.8772896391772,1.65759395550085,0.79585306355771
"9","Insight","TRANS_SETS - BEFORE_DIFF_CAT",0,51.2741167203987,11.8772896391772,4.31698798952172,0.0299779153174602
"10","Insight","BEFORE_N_SPOTS_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-48.8396388456396,11.8772896391772,-4.1120188468371,0.0399026994598778
"11","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_CROSSCHECK",0,-3.43284118773415,11.8772896391772,-0.289025635647626,0.999999207033966
"12","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_CROSSCHECK",0,-36.1576836602005,11.8772896391772,-3.04427060033415,0.181909846146195
"13","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-72.6977188860547,11.8772896391772,-6.12073302028955,0.0025285017120904
"14","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_CROSSCHECK",0,-78.5860481089452,11.8772896391772,-6.61649673421531,0.00148516518206521
"15","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_CROSSCHECK",0,-15.8701286953537,11.8772896391772,-1.3361742600775,0.922391400344587
"16","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_CROSSCHECK",0,-35.2809828987969,11.8772896391772,-2.97045739984505,0.200936282715017
"17","Insight","TRANS_SETS - BEFORE_N_SPOTS_CROSSCHECK",0,-3.69458969203116,11.8772896391772,-0.311063365824184,0.999998456621565
"18","Insight","BEFORE_N_SPOTS_SHIFT - BEFORE_N_SPOTS_NOINFO",0,45.4067976579055,11.8772896391772,3.82299321118947,0.0606815014186229
"19","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_NOINFO",0,12.6819551854391,11.8772896391772,1.06774824650295,0.977856688204755
"20","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_NOINFO",0,-23.8580800404151,11.8772896391772,-2.00871417345245,0.611228145894253
"21","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_NOINFO",0,-29.7464092633056,11.8772896391772,-2.50447788737821,0.36380917043367
"22","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_NOINFO",0,32.9695101502859,11.8772896391772,2.7758445867596,0.259961562998019
"23","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_NOINFO",0,13.5586559468427,11.8772896391772,1.14156144699205,0.966919062304883
"24","Insight","TRANS_SETS - BEFORE_N_SPOTS_NOINFO",0,45.1450491536084,11.8772896391772,3.80095548101292,0.0627162247251403
"25","Insight","BEFORE_ONE_SPOT_NOINFO - BEFORE_N_SPOTS_SHIFT",0,-32.7248424724663,11.8772896391772,-2.75524496468652,0.267008540738012
"26","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_N_SPOTS_SHIFT",0,-69.2648776983206,11.8772896391772,-5.83170738464192,0.00378548004193369
"27","Insight","SIMPLE_OR_SAME_CAT - BEFORE_N_SPOTS_SHIFT",0,-75.1532069212111,11.8772896391772,-6.32747109856769,0.00207147031278787
"28","Insight","TRANS_ABC_FALSE - BEFORE_N_SPOTS_SHIFT",0,-12.4372875076196,11.8772896391772,-1.04714862442987,0.980440592901772
"29","Insight","TRANS_ABC_TRUE - BEFORE_N_SPOTS_SHIFT",0,-31.8481417110627,11.8772896391772,-2.68143176419743,0.293161642356765
"30","Insight","TRANS_SETS - BEFORE_N_SPOTS_SHIFT",0,-0.26174850429701,11.8772896391772,-0.0220377301765576,1
"31","Insight","SIMPLE_OR_DIFF_CAT - BEFORE_ONE_SPOT_NOINFO",0,-36.5400352258543,11.8772896391772,-3.0764624199554,0.174297920917572
